,year,home_team,home_goals,home_Possession %,home_Total Shots,home_On Target,home_Off Target,home_Blocked,home_Passing %,home_Clear-Cut Chances,home_Corners,home_Offsides,home_Tackles %,home_Aerial Duels %,home_Saves,home_Fouls Committed,home_Fouls Won,home_Yellow Cards,home_Red Cards,away_team,away_goals,away_Possession %,away_Total Shots,away_On Target,away_Off Target,away_Blocked,away_Passing %,away_Clear-Cut Chances,away_Corners,away_Offsides,away_Tackles %,away_Aerial Duels %,away_Saves,away_Fouls Committed,away_Fouls Won,away_Yellow Cards,away_Red Cards,home_form_1,home_form_2,home_form_3,home_form_4,home_form_5,home_form_6,away_form_1,away_form_2,away_form_3,away_form_4,away_form_5,away_form_6,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
570,2016-17,Hoffenheim,2,53.2,13,5,4,4,80.7,4,2,4,77.3,56.7,2,22,17,5,0,B Dortmund,2,46.8,14,4,4,6,76.6,2,4,1,61.5,43.3,3,18,22,1,1,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,O Baumann,N Süle,K Vogt,B Hübner,S Rudy,P Kaderábek,K Demirbay,N Amiri,J Toljan,M Uth,S Wagner,R Weidenfeller,M Ginter,S Bender,M Bartra,C Pulisic,J Weigl,M Götze,M Schmelzer,O Dembélé,M Reus,P Aubameyang
571,2016-17,M'gladbach,1,56.2,9,3,3,3,76.8,0,4,1,70,51.1,4,13,15,2,0,Mainz,0,43.8,12,4,6,2,72.9,0,1,3,89.5,48.9,2,15,13,0,1,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,Y Sommer,T Jantschke,A Christensen,J Vestergaard,N Elvedi,A Hahn,T Strobl,M Dahoud,O Wendt,L Stindl,Raffael ,J Lössl,G Donati,S Bell,A Hack,G Bussmann,J Gbamin,D Latza,L Öztunali,Y Malli,Jairo ,K Onisiwo
572,2016-17,Schalke,0,30.7,11,0,7,4,69.3,1,4,2,85,28.2,1,10,15,3,1,Leverkusen,1,69.3,13,2,6,5,85.9,2,3,1,61.1,71.8,0,15,10,3,0,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,R Fährmann,T Kehrer,Naldo ,S Kolasinac,J Geis,A Schöpf,L Goretzka,M Meyer,B Rahman,M Choupo-Moting,Y Konoplyanka,B Leno,B Henrichs,J Tah,Ö Toprak,B Wendell,H Calhanoglu,C Aránguiz,J Baumgartlinger,J Brandt,S Kießling,J Hernández
573,2016-17,Bay Munich,5,68.3,19,10,4,5,88.8,1,10,1,50,42.3,3,13,4,1,0,Wolfsburg,0,31.7,6,3,1,2,75,0,2,0,76.9,57.7,5,4,12,0,0,6 - 2,2 - 1,2 - 1,5 - 0,4 - 0,4 - 1,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,M Neuer,P Lahm,Javi Martínez ,D Alaba,J Bernat,Thiago ,A Vidal,A Robben,T Müller,F Ribéry,R Lewandowski,D Benaglio,R Knoche,J Bruma,R Rodríguez,J Guilavogui,J Blaszczykowski,D Caligiuri,Y Gerhardt,M Schäfer,M Gomez,B Mayoral Moya
574,2016-17,Cologne,1,26.9,7,2,4,1,61.8,1,1,5,58.3,47.1,3,26,18,2,1,B Dortmund,1,73.1,11,4,5,2,81.1,1,6,1,73.3,52.9,1,18,25,3,0,1 - 2,1 - 1,1 - 1,1 - 3,0 - 1,2 - 3,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,T Kessler,P Olkowski,F Sörensen,M Mavraj,D Heintz,S Özcan,M Höger,J Hector,Y Osako,A Rudnevs,A Modeste,R Weidenfeller,L Piszczek,S Papastathopoulos,M Ginter,E Durm,J Weigl,G Castro,M Schmelzer,O Dembélé,M Reus,P Aubameyang
575,2016-17,Ingolstadt,1,30.1,4,1,1,2,41.9,1,3,2,75,50.8,3,19,15,1,1,RB Leipzig,0,69.9,13,3,3,7,74.4,1,4,2,70,49.2,0,17,19,4,0,1 - 1,1 - 0,1 - 1,2 - 1,0 - 2,0 - 1,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,M Hansen,M Matip,R de Oliveira Bernardo,M Tisserand,F Hadergjonaj,A Morales,A Cohen,A Jung,M Leckie,P Groß,D Lezcano,P Gulácsi,B Schmitz,S Ilsanker,W Orban,M Halstenberg,D Demme,N Keita,M Sabitzer,E Forsberg,T Werner,Y Poulsen
576,2016-17,Hamburg,1,39.8,12,5,5,2,64.9,0,3,2,57.1,64.5,1,16,16,1,1,FC Augsburg,0,60.2,11,1,6,4,70.5,1,5,3,61.5,35.5,4,16,15,3,1,2 - 2,3 - 1,3 - 0,1 - 0,4 - 3,2 - 1,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,C Mathenia,D Diekmeier,J Djourou,G Jung,d Douglas,G Sakai,M Ostrzolek,N Müller,L Holtby,F Kostic,M Gregoritsch,M Hitz,P Verhaegh,C Janker,M Hinteregger,K Stafylidis,D Kohr,D Baier,J Schmid,H Altintop,P Max,D Ji
577,2016-17,Freiburg,1,63.4,11,2,6,3,80,1,6,1,22.2,54.5,5,11,9,3,0,Darmstadt,0,36.6,17,4,10,3,65.6,0,5,3,80,45.5,1,9,11,4,0,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,4 - 3,1 - 1,2 - 2,3 - 2,0 - 0,2 - 3,A Schwolow,L Kübler,M Gulde,C Söyüncü,C Günter,P Stenzel,J Schuster,M Frantz,V Grifo,J Haberer,F Niederlechner,M Esser,A Fedetskiy,P Niemeyer,A Sulu,F Holland,M Vrancic,J Gondorf,S Sirigu,J Rosenthal,M Heller,S Schipplock
578,2016-17,Hertha,0,58.6,11,4,5,2,79.9,0,5,2,77.3,38.5,5,17,13,0,0,W Bremen,1,41.4,13,6,4,3,77,1,1,5,87.5,61.5,4,14,17,3,0,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,R Jarstein,P Pekarík,S Langkamp,N Stark,M Plattenhardt,P Skjelbred,F Lustenberger,A Esswein,V Darida,S Kalou,V Ibisevic,J Drobny,R Bauer,L Sané,N Moisander,S García,F Bartels,C Fritz,P Bargfrede,S Gnabry,C Pizarro,M Kruse
579,2016-17,Frankfurt,0,43.2,15,3,7,5,77.4,0,11,2,75,26.5,0,28,17,4,1,Hoffenheim,0,56.8,3,0,2,1,83.5,0,2,6,72.2,73.5,3,17,27,3,0,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,L Hrádecky,D Abraham,M Hasebe,J Vallejo,T Chandler,O Mascarell,S Huszti,B Oczipka,M Fabián,H Seferovic,A Meier,O Baumann,N Süle,K Vogt,B Hübner,E Polanski,P Kaderábek,L Rupp,N Amiri,J Toljan,S Wagner,A Kramaric
580,2016-17,Darmstadt,0,53.8,10,2,7,1,66,0,1,4,44.4,50.6,3,16,24,2,0,Hamburg,2,46.2,21,5,9,7,65,2,4,1,91.7,49.4,2,24,16,4,0,4 - 3,1 - 1,2 - 2,3 - 2,0 - 0,2 - 3,2 - 2,3 - 1,3 - 0,1 - 0,4 - 3,2 - 1,M Esser,F Jungwirth,G Milosevic,A Sulu,L Guwara,P Niemeyer,M Vrancic,S Sirigu,L Kleinheisler,M Heller,A Colak,C Mathenia,D Diekmeier,J Djourou,G Jung,d Douglas,G Sakai,M Ostrzolek,N Müller,L Holtby,F Kostic,M Gregoritsch
581,2016-17,FC Augsburg,1,40.2,14,5,6,3,72.3,0,5,4,72.2,58.8,2,11,12,3,0,Frankfurt,1,59.8,7,4,2,1,79.6,0,2,2,73.3,41.2,5,13,11,2,0,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,M Hitz,P Verhaegh,C Janker,M Hinteregger,K Stafylidis,D Kohr,D Baier,J Schmid,H Altintop,P Max,D Ji,L Hrádecky,D Abraham,M Hasebe,J Vallejo,O Mascarell,T Chandler,M Gacinovic,S Huszti,B Oczipka,B Hrgota,A Meier
582,2016-17,Leverkusen,1,67.7,15,6,7,2,81.8,4,4,3,75,57.4,1,10,10,0,0,Freiburg,1,32.3,10,2,5,3,58.2,0,3,1,84.2,42.6,5,10,10,1,0,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,B Leno,B Henrichs,T Jedvaj,A Dragovic,B Wendell,K Havertz,C Aránguiz,K Kampl,H Calhanoglu,J Hernández,J Brandt,A Schwolow,L Kübler,M Gulde,C Söyüncü,C Günter,P Stenzel,J Schuster,M Frantz,V Grifo,J Haberer,F Niederlechner
583,2016-17,B Dortmund,4,64.9,15,7,4,4,87.6,3,9,1,68.8,43.8,0,10,7,1,0,M'gladbach,1,35.1,4,1,1,2,76.8,1,3,3,61.5,56.3,3,9,10,1,0,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,R Weidenfeller,M Ginter,S Papastathopoulos,M Bartra,L Piszczek,G Castro,N Sahin,M Schmelzer,O Dembélé,P Aubameyang,M Reus,Y Sommer,N Elvedi,A Christensen,T Strobl,J Korb,C Kramer,M Dahoud,O Wendt,T Hazard,L Stindl,Raffael 
584,2016-17,Hoffenheim,4,60.7,10,6,3,1,87.5,3,3,0,64.7,58.8,1,14,10,1,0,Cologne,0,39.3,10,1,8,1,83.1,4,4,3,82.6,41.2,2,11,14,1,0,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,1 - 2,1 - 1,1 - 1,1 - 3,0 - 1,2 - 3,O Baumann,N Süle,K Vogt,B Hübner,E Polanski,P Kaderábek,J Toljan,S Rudy,A Kramaric,S Wagner,N Amiri,T Kessler,F Sörensen,M Mavraj,D Heintz,K Rausch,M Risse,S Özcan,J Hector,S Zoller,Y Osako,A Modeste
585,2016-17,W Bremen,2,47.6,13,5,6,2,72,4,3,1,70,45.5,4,18,13,0,0,Ingolstadt,1,52.4,15,5,7,3,73.5,2,4,2,70,54.5,3,16,18,3,0,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,1 - 1,1 - 0,1 - 1,2 - 1,0 - 2,0 - 1,J Drobny,R Bauer,L Sané,N Moisander,S García,F Bartels,Z Junuzovic,P Bargfrede,S Gnabry,C Pizarro,M Kruse,M Hansen,F Hadergjonaj,M Matip,M Tisserand,M Suttner,R de Oliveira Bernardo,A Cohen,M Leckie,P Groß,A Jung,M Hartmann
586,2016-17,Wolfsburg,2,33,6,4,1,1,66.1,2,0,0,66.7,48.3,5,21,8,3,1,Hertha,3,67,18,8,5,5,83.2,0,2,1,75,51.7,2,9,19,2,0,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,D Benaglio,R Knoche,J Bruma,R Rodríguez,J Guilavogui,D Caligiuri,P Seguin,M Arnold,Y Gerhardt,M Gomez,B Mayoral Moya,R Jarstein,P Pekarík,S Langkamp,J Brooks,M Plattenhardt,N Stark,F Lustenberger,G Haraguchi,V Stocker,S Kalou,J Schieber
587,2016-17,RB Leipzig,2,47.4,14,5,4,5,72.8,0,8,4,70.4,40,4,16,19,1,0,Schalke,1,52.6,11,5,5,1,70.5,1,5,5,70,60,3,20,15,5,0,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,P Gulácsi,B Schmitz,S Ilsanker,W Orban,M Halstenberg,N Keita,D Demme,M Sabitzer,E Forsberg,Y Poulsen,T Werner,R Fährmann,B Höwedes,Naldo ,M Nastasic,J Geis,A Schöpf,L Goretzka,N Bentaleb,S Kolasinac,M Choupo-Moting,M Meyer
588,2016-17,Mainz,1,27.3,9,3,4,2,66.5,0,1,6,84.6,31,3,12,12,3,0,Bay Munich,3,72.7,15,6,5,4,87.3,3,5,3,59.1,69,2,13,11,2,0,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,6 - 2,2 - 1,2 - 1,5 - 0,4 - 0,4 - 1,J Lössl,G Donati,L Balogun,S Bell,A Hack,D Brosinski,F Frei,A Ramalho,Y Malli,K Onisiwo,J Córdoba,M Neuer,J Kimmich,Javi Martínez ,M Hummels,D Alaba,P Lahm,Thiago ,A Robben,T Müller,F Ribéry,R Lewandowski
589,2016-17,Schalke,3,66.4,20,7,9,4,87.9,2,5,2,61.9,58.7,1,8,12,0,0,Darmstadt,1,33.6,9,2,3,4,70.8,1,6,3,66.7,41.3,4,13,8,2,0,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,4 - 3,1 - 1,2 - 2,3 - 2,0 - 0,2 - 3,R Fährmann,B Höwedes,Naldo ,M Nastasic,J Geis,A Schöpf,L Goretzka,N Bentaleb,S Kolasinac,M Meyer,M Choupo-Moting,M Esser,A Fedetskiy,G Milosevic,A Sulu,L Guwara,F Jungwirth,M Vrancic,S Sirigu,A Ben-Hatira,M Heller,A Colak
590,2016-17,Hertha,2,64.8,16,5,7,4,77.3,1,5,2,72.7,53.1,3,12,18,1,1,Mainz,1,35.2,9,4,4,1,65.4,1,3,3,60,46.9,3,23,12,0,1,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,R Jarstein,P Pekarík,S Langkamp,J Brooks,M Plattenhardt,F Lustenberger,N Stark,G Haraguchi,V Stocker,S Kalou,V Ibisevic,J Lössl,G Donati,L Balogun,N Bungert,G Bussmann,A Ramalho,J Gbamin,L Öztunali,Y Malli,P De Blasis,A Seydel
591,2016-17,Cologne,0,63.8,18,5,7,6,84.9,1,3,0,83.3,49.1,2,13,15,2,0,FC Augsburg,0,36.2,13,2,7,4,70.3,0,5,1,60,50.9,5,15,13,3,0,1 - 2,1 - 1,1 - 1,1 - 3,0 - 1,2 - 3,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,T Kessler,F Sörensen,M Mavraj,D Heintz,K Rausch,M Risse,M Höger,J Hector,S Zoller,Y Osako,A Modeste,M Hitz,P Verhaegh,C Janker,M Hinteregger,K Stafylidis,D Kohr,D Baier,J Schmid,H Altintop,P Max,D Ji
592,2016-17,Frankfurt,2,31.8,12,4,4,4,60.1,0,4,4,88.2,46.5,4,18,11,4,0,B Dortmund,1,68.2,12,5,5,2,79.7,3,5,5,88.2,53.5,2,13,18,3,0,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,L Hrádecky,T Chandler,M Hector,D Abraham,J Vallejo,B Oczipka,S Huszti,M Hasebe,M Gacinovic,M Fabián,A Meier,R Weidenfeller,L Piszczek,S Papastathopoulos,M Ginter,M Schmelzer,G Castro,J Weigl,M Götze,G Ramos,P Aubameyang,A Schürrle
593,2017-18,Leverkusen,3,54.5,27,8,7,12,83.1,3,5,2,78.6,35.7,2,10,11,2,0,Hannover,2,45.5,11,4,4,3,75.6,3,2,2,54.5,64.3,5,12,9,2,0,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,1 - 4,3 - 0,0 - 1,4 - 1,1 - 2,2 - 0,B Leno,L Bender,J Tah,T Jedvaj,B Wendell,J Baumgartlinger,C Aránguiz,L Bailey,K Havertz,J Brandt,L Alario,M Esser,T Hübers,S Sané,J Elez,J Korb,I Fossum,M Bakalorz,M Ostrzolek,S Maier,M Harnik,N Füllkrug
594,2017-18,Hamburg,2,47.5,17,8,5,4,82.4,1,8,3,70,40.9,1,12,7,1,1,M'gladbach,1,52.5,8,3,1,4,84,2,3,4,66.7,59.1,6,8,10,1,0,2 - 2,3 - 1,3 - 0,1 - 0,4 - 3,2 - 1,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,J Pollersbeck,G Sakai,K Papadopoulos,G Jung,d Douglas,M Steinmann,F Kostic,L Holtby,A Hunt,T Ito,B Wood,Y Sommer,N Elvedi,M Ginter,J Vestergaard,O Wendt,J Hofmann,C Kramer,D Zakaria,T Hazard,J Drmic,Raffael 
595,2017-18,Hertha,2,48.7,8,4,4,0,79.7,2,3,1,80,65,4,14,11,1,0,RB Leipzig,6,51.3,17,10,2,5,82.5,1,6,1,65,35,2,11,12,1,0,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,R Jarstein,P Pekarík,K Rekik,J Torunarigha,M Plattenhardt,M Leckie,F Lustenberger,V Darida,S Kalou,V Ibisevic,D Selke,P Gulácsi,K Laimer,I Konate,D Upamecano,L Klostermann,K Kampl,D Demme,N Keita,A Lookman,J Augustin,T Werner
596,2017-18,Hoffenheim,3,46.6,14,9,1,4,90.2,1,2,3,80,76.2,3,5,7,0,0,B Dortmund,1,53.4,10,4,3,3,89.5,3,3,0,68.2,23.8,6,7,4,0,0,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,O Baumann,K Akpoguma,K Vogt,E Bicakcic,F Grillitsch,P Kaderábek,S Zuber,A Kramaric,N Schulz,A Szalai,M Uth,R Bürki,L Piszczek,M Akanji,M Schmelzer,C Pulisic,J Weigl,N Sahin,R Guerreiro,A Schürrle,M Reus,J Sancho
597,2017-18,Mainz,1,44.4,13,1,8,4,75.9,0,3,5,80.8,32.3,1,11,6,0,0,W Bremen,2,55.6,15,3,6,6,80.8,2,7,3,86.7,67.7,0,7,10,1,0,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,F Müller,G Donati,S Bell,A Hack,D Brosinski,J Gbamin,N de Jong,B Baku,L Öztunali,Y Muto,P De Blasis,J Pavlenka,T Gebre Selassie,S Langkamp,M Friedl,L Augustinsson,M Eggestein,P Bargfrede,T Delaney,M Rashica,M Kruse,F Kainz
598,2017-18,Freiburg,2,47.4,12,3,9,0,80.3,2,5,0,89.5,63.4,2,13,17,1,0,FC Augsburg,0,52.6,4,2,2,0,77.9,0,4,3,76.2,36.6,1,17,13,2,0,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,A Schwolow,L Kübler,M Gulde,M Kempf,C Günter,M Frantz,J Haberer,N Höfler,M Terrazzino,T Kleindienst,N Petersen,A Luthe,J Schmid,K Danso,J Gouweleeuw,M Hinteregger,R Khedira,D Baier,M Richter,J Morávek,Caiuby ,A Finnbogason
599,2017-18,Schalke,1,44.7,11,5,4,2,75.7,3,4,6,61.5,54.8,2,10,12,0,0,Frankfurt,0,55.3,6,2,4,0,75.3,0,3,3,80.8,45.2,4,12,10,2,0,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,R Fährmann,B Stambouli,Naldo ,T Kehrer,D Caligiuri,L Goretzka,W McKennie,B Oczipka,A Harit,Y Konoplyanka,G Burgstaller,L Hrádecky,D da Costa,M Russ,C Salcedo,J Willems,G Fernandes,O Mascarell,M Wolf,K Boateng,M Gacinovic,S Haller
600,2017-18,Wolfsburg,4,40.7,16,8,5,3,81.1,3,5,2,70,60.6,1,13,16,2,0,Cologne,1,59.3,7,1,4,2,86.1,4,10,2,72.7,39.4,3,16,13,3,0,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,1 - 2,1 - 1,1 - 1,1 - 3,0 - 1,2 - 3,K Casteels,P Verhaegh,J Brooks,R Knoche,W de Asevedo Furtado,J Guilavogui,M Arnold,R Steffen,Y Malli,J Brekalo,D Origi,T Horn,M Risse,J Mere,D Heintz,J Horn,M Jojic,V Koziello,M Höger,J Hector,S Terodde,C Pizarro
601,2017-18,B Dortmund,1,66.6,12,4,2,6,83,0,4,2,60,46.9,3,16,17,3,0,Mainz,2,33.4,6,5,1,0,71.3,3,2,5,77.8,53.1,3,17,16,3,0,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,R Bürki,L Piszczek,S Papastathopoulos,Ö Toprak,M Akanji,M Götze,J Weigl,M Reus,C Pulisic,M Philipp,J Sancho,F Müller,D Brosinski,S Bell,A Hack,A Diallo,J Gbamin,N de Jong,B Baku,L Öztunali,Y Muto,P De Blasis
602,2017-18,Cologne,1,34,11,3,6,2,80.2,5,4,5,86.7,35.3,6,12,9,1,0,Bay Munich,3,66,17,9,5,3,90.9,5,7,2,75,64.7,3,10,11,0,0,1 - 2,1 - 1,1 - 1,1 - 3,0 - 1,2 - 3,6 - 2,2 - 1,2 - 1,5 - 0,4 - 0,4 - 1,T Horn,M Risse,D Maroh,D Heintz,J Horn,M Höger,C Clemens,V Koziello,J Hector,S Zoller,S Terodde,S Ulreich,J Kimmich,N Süle,M Hummels,Rafinha ,S Rudy,Javi Martínez ,J Rodríguez,T Müller,R Lewandowski,F Evina
603,2017-18,Frankfurt,3,35.1,14,10,3,1,67.5,4,4,2,68,55.8,4,14,5,2,0,Hamburg,0,64.9,14,4,6,4,79.7,1,7,5,62.5,44.2,7,6,14,0,0,1 - 1,0 - 5,1 - 1,2 - 1,3 - 1,1 - 1,2 - 2,3 - 1,3 - 0,1 - 0,4 - 3,2 - 1,L Hrádecky,T Chandler,D Abraham,C Salcedo,D da Costa,G Fernandes,O Mascarell,J Willems,M Wolf,K Boateng,S Haller,J Pollersbeck,G Sakai,K Papadopoulos,G Jung,d Douglas,M Steinmann,A Hunt,L Holtby,A Ekdal,T Ito,B Wood
604,2017-18,FC Augsburg,1,64.7,12,5,5,2,79.4,2,4,3,64.3,46.2,5,13,9,2,0,Schalke,2,35.3,15,7,6,2,68.6,2,4,3,75,53.8,4,9,13,3,0,3 - 1,1 - 3,0 - 2,0 - 0,2 - 0,3 - 1,4 - 1,1 - 1,0 - 3,1 - 1,0 - 4,1 - 3,M Hitz,J Schmid,J Gouweleeuw,M Hinteregger,P Max,R Khedira,D Baier,M Richter,M Gregoritsch,Caiuby ,A Finnbogason,R Fährmann,B Stambouli,Naldo ,T Kehrer,D Caligiuri,L Goretzka,W McKennie,A Schöpf,G Burgstaller,F Di Santo,Y Konoplyanka
605,2017-18,Hannover,3,42.5,11,5,4,2,69.7,1,4,3,75,52.2,1,12,15,2,0,Hertha,1,57.5,16,2,7,7,74.6,1,6,1,73.9,47.8,2,16,11,4,0,1 - 4,3 - 0,0 - 1,4 - 1,1 - 2,2 - 0,1 - 1,1 - 2,0 - 2,3 - 4,1 - 3,4 - 1,P Tschauner,O Sorg,T Hübers,S Sané,M Albornoz,I Bebou,M Bakalorz,P Schwegler,K Karaman,N Füllkrug,M Harnik,R Jarstein,P Pekarík,F Lustenberger,K Rekik,M Plattenhardt,P Skjelbred,V Darida,M Leckie,V Lazaro,S Kalou,D Selke
606,2017-18,M'gladbach,3,50.1,18,5,7,6,78.8,2,7,2,83.3,61.4,5,8,10,0,0,Freiburg,1,49.9,19,6,7,6,77.3,2,3,0,75,38.6,3,10,7,3,0,6 - 0,1 - 0,2 - 2,3 - 2,2 - 2,1 - 1,2 - 4,1 - 1,1 - 1,0 - 4,1 - 1,3 - 2,Y Sommer,T Jantschke,M Ginter,N Elvedi,O Wendt,J Hofmann,T Strobl,M Cuisance,T Hazard,J Drmic,Raffael ,A Schwolow,L Kübler,M Gulde,M Kempf,C Günter,M Frantz,J Schuster,N Höfler,M Terrazzino,T Kleindienst,N Petersen
607,2017-18,RB Leipzig,4,47.2,13,7,1,5,75.3,3,2,2,77.3,70,4,11,10,0,0,Wolfsburg,1,52.8,9,5,2,2,76.6,0,5,0,78.9,30,3,10,11,1,0,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,1 - 1,2 - 1,1 - 1,0 - 0,1 - 2,1 - 1,P Gulácsi,L Klostermann,I Konate,D Upamecano,B Fernandes da Silva Junior,K Kampl,D Demme,D Kaiser,A Lookman,J Augustin,T Werner,K Casteels,J Bruma,R Knoche,F Uduokhai,J Guilavogui,W de Asevedo Furtado,M Arnold,D Didavi,R Steffen,D Origi,J Brekalo
608,2017-18,Stuttgart,2,35,6,3,3,0,72,2,1,1,65,57.1,7,15,10,4,1,Hoffenheim,0,65,23,7,7,9,86.5,4,9,2,100,42.9,1,10,15,1,0,1 - 1,1 - 1,2 - 0,1 - 1,4 - 1,2 - 3,1 - 3,4 - 1,1 - 1,2 - 0,0 - 1,1 - 2,R Zieler,T Baumgartl,B Pavard,H Badstuber,E Insúa,C Gentner,S Ascacibar,D Aogo,E Thommy,D Ginczek,M Gomez,O Baumann,K Akpoguma,K Vogt,H Nordtveit,F Grillitsch,L Rupp,S Zuber,N Amiri,N Schulz,M Uth,A Kramaric
609,2017-18,W Bremen,0,39,3,0,2,1,66.8,0,3,1,62.5,52.2,1,14,18,3,0,Leverkusen,0,61,9,1,3,5,81.8,0,1,3,81.8,47.8,0,18,14,4,0,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,4 - 2,0 - 1,3 - 1,6 - 2,1 - 0,1 - 1,J Pavlenka,T Gebre Selassie,M Veljkovic,S Langkamp,M Friedl,M Eggestein,P Bargfrede,T Delaney,Z Junuzovic,M Kruse,F Kainz,B Leno,P Retsos,T Jedvaj,J Baumgartlinger,B Wendell,D Kohr,C Aránguiz,L Bailey,K Havertz,J Brandt,K Volland
610,2017-18,Mainz,3,38.3,16,9,4,3,67.5,3,7,2,87.5,60.5,0,24,9,2,0,RB Leipzig,0,61.7,6,1,4,1,77.3,2,8,1,65.2,39.5,6,11,24,2,1,1 - 3,2 - 3,0 - 1,0 - 4,1 - 4,1 - 3,2 - 1,0 - 1,0 - 5,2 - 1,2 - 0,2 - 0,R Adler,D Brosinski,S Bell,A Hack,A Diallo,J Gbamin,N de Jong,B Baku,L Öztunali,Y Muto,P De Blasis,P Gulácsi,S Ilsanker,W Orban,D Upamecano,L Klostermann,D Demme,N Keita,K Kampl,A Lookman,Y Poulsen,T Werner
611,2017-18,W Bremen,1,33.1,19,6,6,7,71.8,1,7,4,66.7,51.4,5,8,9,1,0,B Dortmund,1,66.9,17,6,5,6,85.2,4,5,4,86.7,48.6,5,9,8,2,0,1 - 1,1 - 1,1 - 1,1 - 0,3 - 1,1 - 4,3 - 0,2 - 0,2 - 0,3 - 0,1 - 3,1 - 0,J Pavlenka,T Gebre Selassie,M Veljkovic,S Langkamp,L Augustinsson,M Eggestein,T Delaney,Z Junuzovic,J Gondorf,M Kruse,M Rashica,R Bürki,L Piszczek,S Papastathopoulos,Ö Toprak,M Akanji,M Götze,J Weigl,M Reus,C Pulisic,M Philipp,J Sancho
