,home_team,home_Possession %,home_Total Shots,home_On Target,home_Off Target,home_Blocked,home_Passing %,home_Clear-Cut Chances,home_Corners,home_Offsides,home_Tackles %,home_Aerial Duels %,home_Saves,home_Fouls Committed,home_Fouls Won,home_Yellow Cards,home_Red Cards,away_team,away_Possession %,away_Total Shots,away_On Target,away_Off Target,away_Blocked,away_Passing %,away_Clear-Cut Chances,away_Corners,away_Offsides,away_Tackles %,away_Aerial Duels %,away_Saves,away_Fouls Committed,away_Fouls Won,away_Yellow Cards,away_Red Cards,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_Possession %_moving,home_Total Shots_moving,home_On Target_moving,home_Off Target_moving,home_Blocked_moving,home_Passing %_moving,home_Clear-Cut Chances_moving,home_Corners_moving,home_Offsides_moving,home_Tackles %_moving,home_Aerial Duels %_moving,home_Saves_moving,home_Fouls Committed_moving,home_Fouls Won_moving,home_Yellow Cards_moving,home_Red Cards_moving,home_goals_moving,home_goal_difference_moving,away_Possession %_moving,away_Total Shots_moving,away_On Target_moving,away_Off Target_moving,away_Blocked_moving,away_Passing %_moving,away_Clear-Cut Chances_moving,away_Corners_moving,away_Offsides_moving,away_Tackles %_moving,away_Aerial Duels %_moving,away_Saves_moving,away_Fouls Committed_moving,away_Fouls Won_moving,away_Yellow Cards_moving,away_Red Cards_moving,away_goals_moving,away_goal_difference_moving
140,7,50.27209999999999,13.925,5.049,5.796,3.0800000000000005,73.6567,1.413,5.109,2.479,77.78449999999998,49.832,3.112,15.248000000000001,14.961000000000002,1.743,0.10600000000000001,1,36.667272727272724,7.218181818181819,2.4363636363636365,3.2363636363636363,1.5454545454545456,68.10545454545455,0.8363636363636364,3.0000000000000004,2.781818181818182,77.58181818181818,49.056363636363635,3.7090909090909094,15.763636363636365,15.000000000000002,2.0727272727272728,0.16363636363636366,69,72,73,74,70,72,68,69,69,71,69,69,74,76,76,74,75,75,77,76,71,71,35.959999999999994,9.8,4.2,4.8,0.8,52.560000000000024,1.0,3.2,2.0,82.55999999999999,52.67999999999999,3.2,14.6,15.8,3.0,0.0,1.0,-1.0,48.859999999999985,7.8,2.6,2.8,2.4,77.3,0.8,4.6,2.6,86.82000000000001,47.11999999999999,3.2,11.6,14.4,2.2,0.0,0.8,-1.6
141,2,42.82727272727273,13.987878787878788,5.745454545454546,5.327272727272728,2.915151515151515,65.76666666666668,1.496969696969697,4.981818181818182,2.0,76.1587878787879,50.2709090909091,2.8484848484848486,17.618181818181817,15.61818181818182,1.9636363636363638,0.03636363636363637,16,40.238181818181815,10.6,3.4000000000000004,4.472727272727273,2.727272727272727,71.30181818181818,0.9636363636363637,4.454545454545454,1.9090909090909092,75.8909090909091,45.95090909090909,3.781818181818182,11.854545454545455,11.127272727272729,1.4181818181818182,0.03636363636363637,74,76,76,77,74,74,75,73,59,71,76,79,75,75,71,77,75,75,75,73,60,78,50.99999999999999,14.8,6.2,5.0,3.6,72.96000000000001,1.4,4.2,1.8,76.70000000000002,52.459999999999994,2.0,15.8,18.0,2.2,0.0,2.2,0.6,40.519999999999996,12.6,4.8,5.4,2.4,70.71999999999998,1.4,4.4,2.0,74.79999999999998,51.000000000000014,3.0,13.4,15.0,1.6,0.0,1.0,0.2
142,11,54.756363636363645,17.072727272727274,6.527272727272728,7.290909090909092,3.254545454545455,79.96909090909094,2.1454545454545455,5.636363636363637,2.181818181818182,79.79636363636365,54.221818181818186,3.2727272727272734,12.709090909090909,14.145454545454546,1.490909090909091,0.0,20,43.52212121212122,9.925757575757576,3.1439393939393945,4.412121212121212,2.36969696969697,67.20257575757576,0.7318181818181819,2.9484848484848483,1.8484848484848486,75.17121212121212,48.87378787878788,4.8954545454545455,18.022727272727273,12.483333333333334,2.4863636363636368,0.2515151515151515,81,76,85,75,75,78,80,80,77,80,81,79,72,74,79,73,60,76,74,67,74,76,53.999999999999986,13.8,5.0,6.4,2.4,78.82000000000002,1.4,4.2,1.8,79.24000000000002,50.76000000000001,2.2,13.4,12.8,1.2,0.0,1.2,0.2,48.22000000000001,9.8,3.8,3.6,2.4,68.1,2.0,4.8,1.6,65.82000000000001,45.37999999999998,5.4,16.2,13.8,1.8,0.2,1.2,0.0
143,19,53.016363636363636,16.490909090909092,6.236363636363636,6.4,3.854545454545455,70.92727272727274,1.290909090909091,5.945454545454545,3.254545454545455,80.88545454545456,51.74545454545455,2.6545454545454543,18.29090909090909,14.018181818181818,2.2363636363636363,0.07272727272727274,0,56.08266666666667,11.34,4.34,4.466666666666667,2.533333333333333,82.18733333333336,1.9333333333333336,4.666666666666666,1.8066666666666669,79.496,50.03533333333334,4.0200000000000005,11.413333333333334,13.48,1.7866666666666668,0.020000000000000004,84,77,73,81,77,83,79,77,79,80,80,82,80,63,76,75,60,81,76,78,79,77,52.959999999999994,12.4,4.8,5.2,2.4,72.75999999999999,1.2,5.8,4.8,82.76000000000002,50.55999999999999,3.0,15.0,15.0,1.8,0.2,1.6,0.8,58.68000000000002,13.8,6.2,3.8,3.8,81.76,2.0,4.6,2.6,77.3,48.33999999999999,2.6,10.2,14.0,1.2,0.0,1.2,-0.8
144,8,49.31999999999999,14.581818181818182,4.7272727272727275,5.672727272727274,4.181818181818182,73.62909090909092,1.1818181818181819,5.163636363636363,2.327272727272727,78.42181818181817,47.82181818181819,2.4545454545454546,13.618181818181817,15.036363636363637,1.2909090909090908,0.14545454545454548,18,44.67863636363637,12.307575757575759,4.481818181818182,4.992424242424243,2.833333333333334,69.47727272727272,1.6984848484848485,5.13939393939394,1.7090909090909094,77.24409090909091,46.39575757575758,3.1848484848484855,14.663636363636364,15.821212121212124,1.8272727272727274,0.1954545454545455,78,74,77,76,73,76,70,75,75,74,72,76,74,68,72,79,75,78,71,77,77,72,46.54,13.6,4.8,6.4,2.4,72.17999999999999,2.8,4.2,1.8,75.4,52.33999999999999,3.4,14.4,14.4,1.0,0.2,2.0,1.2,48.14,15.0,6.8,4.8,3.4,75.10000000000002,1.6,7.2,2.0,72.9,44.93999999999999,3.8,15.6,10.6,1.6,0.2,2.2,0.0
145,18,45.650909090909096,12.13939393939394,3.745454545454546,6.060606060606061,2.3333333333333335,70.88181818181818,1.612121212121212,5.284848484848485,1.9272727272727275,76.36727272727273,46.27393939393941,2.921212121212122,15.290909090909091,15.830303030303032,1.581818181818182,0.2363636363636364,2,43.35909090909091,11.951515151515153,4.981818181818182,4.8090909090909095,2.1606060606060606,66.61666666666667,0.987878787878788,3.4272727272727277,2.0,80.03515151515153,50.18363636363637,3.643939393939394,17.972727272727273,15.222727272727274,1.8545454545454545,0.14545454545454548,76,74,68,68,79,75,71,76,78,77,72,74,76,76,77,74,74,75,79,73,71,76,43.22000000000001,18.2,8.8,5.8,3.6,74.32000000000008,3.8,9.8,3.0,80.4,51.46000000000002,4.4,13.2,11.0,1.4,0.2,2.6,1.6,46.080000000000005,13.2,4.0,5.8,3.4,66.19999999999997,1.0,4.2,3.2,77.96000000000004,50.18000000000001,3.8,15.2,14.0,2.6,0.0,1.8,-0.4
146,5,51.481818181818184,13.145454545454546,5.163636363636364,4.981818181818182,3.0000000000000004,72.33272727272728,1.8545454545454547,4.472727272727273,3.1454545454545455,76.68909090909091,49.37272727272728,3.6,17.454545454545457,18.254545454545454,2.581818181818182,0.018181818181818184,7,49.72790000000001,12.275,4.416,5.019,2.84,73.21929999999999,1.242,4.671,2.371,77.72299999999997,50.16950000000001,3.5080000000000005,15.587,14.664000000000001,1.872,0.07900000000000001,66,68,69,65,69,67,60,60,68,62,65,69,69,73,74,70,70,68,72,71,69,69,49.17999999999998,12.8,5.2,4.8,2.8,74.43999999999998,1.2,3.8,4.2,74.67999999999996,51.48,3.8,12.4,16.6,1.8,0.2,1.4,0.0,31.54,10.6,4.8,4.8,1.0,58.420000000000016,2.4,3.6,0.8,74.08000000000001,49.40000000000001,4.6,18.4,15.0,3.0,0.0,1.8,0.0
147,16,43.35272727272728,12.4,3.781818181818182,5.890909090909091,2.727272727272727,71.98909090909092,1.4,5.0,2.181818181818182,76.19090909090909,46.94909090909091,3.4000000000000004,12.781818181818183,13.690909090909091,1.581818181818182,0.14545454545454548,21,54.67848484848485,13.592424242424244,4.368181818181818,6.174242424242424,3.0500000000000003,75.82878787878786,1.2454545454545456,5.203030303030303,2.8712121212121215,80.77606060606061,54.45424242424243,3.3348484848484854,16.580303030303032,15.175757575757578,1.7212121212121212,0.10606060606060608,79,75,75,71,77,70,75,75,75,73,78,75,77,74,77,69,72,79,72,74,71,77,44.379999999999995,14.4,5.8,7.0,1.6,75.8,2.8,5.4,2.6,73.51999999999998,48.47999999999999,2.6,12.6,14.2,1.6,0.0,1.4,-0.4,46.899999999999984,12.2,4.6,5.4,2.2,75.60000000000007,1.2,3.8,3.0,80.78000000000002,50.05999999999997,3.2,17.0,12.4,2.8,0.0,0.8,0.0
148,15,50.27209999999999,13.925,5.049,5.796,3.0800000000000005,73.6567,1.413,5.109,2.479,77.78449999999998,49.832,3.112,15.248000000000001,14.961000000000002,1.743,0.10600000000000001,12,49.79636363636364,14.236363636363636,5.036363636363637,5.963636363636365,3.2363636363636363,71.4309090909091,1.0363636363636364,4.745454545454546,2.290909090909091,81.80727272727273,49.81090909090909,3.2363636363636363,18.636363636363637,18.509090909090908,2.0,0.07272727272727274,71,68,74,70,66,75,73,70,69,70,73,78,74,78,78,75,75,77,78,73,63,80,46.32,13.4,3.6,5.4,4.4,62.26000000000001,1.2,4.8,1.2,70.43999999999998,49.82000000000001,2.0,15.6,19.0,2.0,0.0,1.2,0.6,43.31999999999999,11.2,3.0,4.6,3.6,75.30000000000003,0.4,2.6,2.2,66.76000000000002,47.32000000000001,6.2,11.8,12.2,1.6,0.4,0.6,-1.8
149,20,46.64303030303031,10.793939393939395,3.8484848484848486,5.1030303030303035,1.8424242424242427,68.51939393939394,0.7454545454545456,3.6121212121212123,2.2121212121212124,78.03030303030303,46.74969696969697,4.036363636363636,17.81818181818182,13.933333333333334,2.309090909090909,0.18787878787878787,8,46.78909090909091,13.600000000000001,4.7272727272727275,5.236363636363637,3.6363636363636362,71.20727272727274,1.1818181818181819,4.290909090909091,2.763636363636364,75.46,49.52363636363637,3.818181818181818,13.836363636363636,15.41818181818182,1.0727272727272728,0.03636363636363637,76,72,76,74,73,60,76,74,67,74,73,78,74,76,62,73,76,71,75,75,74,72,46.580000000000005,10.0,3.6,4.2,2.2,69.04,1.2,3.0,2.4,85.21999999999997,45.39999999999998,3.6,16.6,9.8,3.0,0.0,1.2,-0.2,44.15999999999998,8.8,3.0,4.4,1.4,71.08,0.6,1.8,2.4,80.94000000000001,45.17999999999999,2.8,13.6,14.0,1.6,0.0,1.0,-0.4
150,1,38.778181818181814,8.145454545454546,2.9272727272727272,3.4,1.8181818181818183,68.77636363636364,0.890909090909091,3.2727272727272734,2.672727272727273,73.73636363636362,47.39818181818182,3.1090909090909093,16.145454545454548,14.72727272727273,2.0181818181818185,0.1090909090909091,19,51.347272727272724,13.872727272727273,5.581818181818182,5.145454545454546,3.145454545454546,70.46363636363637,1.3454545454545455,6.054545454545455,3.2,79.50545454545455,51.2,2.709090909090909,17.8,14.345454545454546,2.4000000000000004,0.018181818181818184,69,74,75,76,74,71,76,75,72,71,77,84,71,73,81,71,79,77,83,74,77,80,51.31999999999998,9.8,4.4,4.0,1.4,78.06000000000003,0.6,4.0,2.0,82.69999999999997,52.460000000000015,3.0,14.8,15.0,1.6,0.0,1.0,0.8,58.14,14.8,4.6,6.0,4.2,71.91999999999999,1.0,7.0,2.8,84.28000000000004,52.20000000000001,3.0,16.2,14.4,2.0,0.0,1.6,0.0
151,0,54.05566666666667,13.86,6.11,4.866666666666667,2.8833333333333337,83.07433333333336,1.9833333333333334,4.916666666666667,1.7266666666666668,78.284,48.891333333333336,2.58,12.153333333333336,13.420000000000002,1.646666666666667,0.08000000000000002,22,70.50533333333334,15.453333333333335,6.006666666666667,5.8533333333333335,3.5933333333333337,87.082,1.6666666666666667,5.286666666666666,1.9866666666666668,76.87666666666668,51.69666666666667,2.06,14.193333333333333,15.953333333333337,1.4066666666666665,0.04000000000000001,82,75,61,63,76,76,81,60,81,76,79,90,87,87,84,78,86,84,84,86,87,69,54.73999999999999,14.0,5.6,4.6,3.8,77.64,1.8,2.4,2.4,74.86000000000001,49.300000000000004,3.2,13.0,14.6,1.2,0.2,2.8,1.6,69.73999999999995,17.4,6.4,7.2,3.8,86.66000000000004,1.2,6.4,1.8,74.39999999999999,49.540000000000006,2.6,10.2,12.8,0.8,0.2,1.6,1.2
152,11,54.756363636363645,17.072727272727274,6.527272727272728,7.290909090909092,3.254545454545455,79.96909090909094,2.1454545454545455,5.636363636363637,2.181818181818182,79.79636363636365,54.221818181818186,3.2727272727272734,12.709090909090909,14.145454545454546,1.490909090909091,0.0,4,54.827272727272735,15.70909090909091,5.454545454545455,6.581818181818182,3.672727272727273,74.00727272727272,1.4909090909090912,5.709090909090909,3.3272727272727276,74.89636363636365,48.94727272727273,2.0181818181818185,13.981818181818182,12.690909090909091,1.490909090909091,0.0,81,80,85,77,83,78,78,77,80,80,81,80,81,80,80,77,82,77,81,81,82,86,50.95999999999999,14.0,5.8,4.8,3.4,78.26000000000002,1.4,4.6,2.2,82.94000000000003,50.58000000000002,2.8,12.8,13.6,1.2,0.0,1.2,0.2,65.98,12.4,4.2,5.8,2.4,82.94000000000003,2.0,3.4,1.8,81.57999999999997,50.47999999999998,2.8,12.6,11.8,1.2,0.0,1.8,1.0
153,17,52.6909090909091,15.490909090909092,5.0,6.636363636363637,3.854545454545455,76.14727272727274,1.2545454545454546,5.127272727272727,2.163636363636364,76.27454545454545,51.82000000000001,4.0,14.945454545454545,14.018181818181818,1.6,0.07272727272727274,6,52.49818181818181,11.818181818181818,4.618181818181819,4.49090909090909,2.7090909090909094,74.30000000000001,1.1818181818181819,5.927272727272728,2.4,79.3909090909091,53.68181818181818,3.381818181818182,18.527272727272727,14.709090909090909,2.4181818181818184,0.18181818181818185,81,72,83,80,77,79,74,70,78,78,82,80,75,75,75,72,77,76,76,71,63,73,52.12000000000002,18.4,4.8,8.6,5.0,79.66000000000001,1.8,6.8,3.2,72.75999999999999,52.739999999999995,3.2,14.6,13.2,1.8,0.0,1.8,0.6,44.360000000000014,11.6,3.6,5.4,2.6,72.45999999999997,0.8,4.8,2.0,79.19999999999999,53.38000000000002,4.4,14.8,14.2,2.4,0.0,0.6,-1.4
154,4,53.95454545454545,17.563636363636366,6.272727272727273,7.50909090909091,3.781818181818182,75.47454545454545,2.1454545454545455,5.654545454545455,3.2181818181818183,74.58545454545455,50.807272727272725,1.2545454545454546,14.745454545454546,10.672727272727272,1.3272727272727274,0.0,18,44.67863636363637,12.307575757575759,4.481818181818182,4.992424242424243,2.833333333333334,69.47727272727272,1.6984848484848485,5.13939393939394,1.7090909090909094,77.24409090909091,46.39575757575758,3.1848484848484855,14.663636363636364,15.821212121212124,1.8272727272727274,0.1954545454545455,80,81,82,80,77,81,82,82,81,82,86,76,74,68,72,79,71,78,77,76,77,72,65.09999999999998,17.2,7.2,6.4,3.6,84.04000000000003,2.6,8.2,4.2,67.29999999999997,48.71999999999999,2.4,10.2,10.0,1.2,0.0,2.0,1.6,45.84,14.0,6.0,4.6,3.4,75.76000000000002,1.2,6.2,2.4,78.04,46.27999999999999,3.6,14.0,10.2,1.2,0.2,1.6,0.0
155,19,53.016363636363636,16.490909090909092,6.236363636363636,6.4,3.854545454545455,70.92727272727274,1.290909090909091,5.945454545454545,3.254545454545455,80.88545454545456,51.74545454545455,2.6545454545454543,18.29090909090909,14.018181818181818,2.2363636363636363,0.07272727272727274,17,51.43636363636364,12.054545454545455,4.181818181818182,5.0,2.872727272727273,76.42545454545456,0.6545454545454545,4.963636363636364,2.6545454545454548,72.08000000000001,53.95272727272727,3.7272727272727275,16.145454545454548,14.345454545454546,1.7636363636363637,0.018181818181818184,84,71,73,81,71,79,77,83,77,79,80,81,72,83,80,77,74,73,70,78,78,82,49.85999999999999,12.8,4.8,5.8,2.2,70.93999999999998,1.6,6.0,3.2,82.10000000000004,52.19999999999999,2.0,14.6,14.4,1.0,0.2,2.0,1.2,57.14,12.8,4.2,6.4,2.2,78.55999999999999,1.4,5.8,2.2,79.6,49.85999999999999,4.2,15.2,12.2,1.2,0.0,1.4,0.4
156,21,52.43212121212122,13.460606060606061,4.654545454545454,5.606060606060606,3.2,74.46969696969697,1.4363636363636365,4.175757575757576,3.0303030303030303,74.43151515151516,51.726060606060614,3.521212121212122,16.957575757575757,16.793939393939397,1.4303030303030302,0.15151515151515152,11,54.870909090909095,12.927272727272728,5.109090909090909,5.436363636363637,2.381818181818182,78.6218181818182,2.3090909090909095,5.090909090909092,2.454545454545455,78.28545454545454,54.041818181818186,3.0000000000000004,13.745454545454546,14.036363636363637,1.3272727272727274,0.0,75,77,74,77,69,72,79,72,74,71,77,81,76,85,75,75,80,78,77,80,79,81,42.48000000000003,13.8,3.6,5.8,4.4,75.08,1.2,2.8,1.0,75.56,51.23999999999999,4.8,14.6,9.8,1.2,0.2,1.6,-0.2,61.69999999999999,17.0,7.4,6.8,2.8,85.75999999999999,2.0,4.8,1.4,81.72000000000001,56.160000000000004,2.2,13.6,11.4,1.4,0.0,1.6,-0.4
157,22,71.14633333333335,17.813333333333336,7.276666666666667,7.163333333333334,3.3733333333333335,88.003,1.1666666666666667,5.8966666666666665,2.4466666666666668,78.28166666666667,52.26166666666668,2.2399999999999998,11.273333333333333,13.813333333333334,0.8766666666666666,0.16000000000000003,1,36.667272727272724,7.218181818181819,2.4363636363636365,3.2363636363636363,1.5454545454545456,68.10545454545455,0.8363636363636364,3.0000000000000004,2.781818181818182,77.58181818181818,49.056363636363635,3.7090909090909094,15.763636363636365,15.000000000000002,2.0727272727272728,0.16363636363636366,90,87,84,84,78,87,84,86,86,87,69,69,74,76,75,76,74,72,75,76,77,71,76.80000000000003,23.6,9.8,8.2,5.6,88.77999999999999,2.6,10.8,3.0,74.73999999999998,52.36,2.4,10.8,11.4,1.4,0.0,2.6,2.0,52.219999999999985,8.2,3.2,2.8,2.2,77.22,1.4,4.0,2.8,77.72,48.54,3.4,11.6,14.8,2.0,0.0,1.6,0.2
158,6,51.67454545454546,11.545454545454547,4.290909090909091,4.872727272727273,2.381818181818182,72.55454545454546,1.1818181818181819,6.527272727272728,3.054545454545455,83.01818181818183,55.61818181818182,2.8909090909090907,17.10909090909091,14.654545454545456,2.3090909090909095,0.18181818181818185,15,49.72790000000001,12.275,4.416,5.019,2.84,73.21929999999999,1.242,4.671,2.371,77.72299999999997,50.16950000000001,3.5080000000000005,15.587,14.664000000000001,1.872,0.07900000000000001,80,75,75,75,72,77,76,71,76,63,73,71,68,74,70,66,75,73,70,68,67,73,46.52000000000001,10.2,3.2,3.8,3.2,74.20000000000002,0.6,4.0,2.6,77.12,52.039999999999985,5.0,12.0,13.2,1.4,0.0,0.2,-1.6,40.2,9.8,3.6,3.6,2.6,58.200000000000024,0.6,3.8,3.0,68.35999999999999,50.45999999999999,3.0,18.4,16.4,2.4,0.2,0.4,-1.2
159,12,49.730909090909094,15.49090909090909,5.418181818181818,6.400000000000001,3.672727272727273,73.16000000000001,1.4181818181818182,5.072727272727273,2.618181818181818,82.04727272727271,50.88000000000001,3.4,16.454545454545453,18.672727272727272,2.0,0.018181818181818184,0,56.08266666666667,11.34,4.34,4.466666666666667,2.533333333333333,82.18733333333336,1.9333333333333336,4.666666666666666,1.8066666666666669,79.496,50.03533333333334,4.0200000000000005,11.413333333333334,13.48,1.7866666666666668,0.020000000000000004,78,74,78,78,75,75,77,78,73,80,63,82,75,63,76,76,77,81,60,76,81,79,49.500000000000014,11.6,4.0,5.2,2.4,75.77999999999997,1.8,5.2,2.4,76.85999999999999,41.02,3.4,13.4,15.2,1.4,0.0,1.4,0.2,56.780000000000015,10.6,5.0,2.8,2.8,79.62,1.6,4.0,2.2,77.44000000000001,46.41999999999999,2.2,11.8,14.0,1.6,0.0,1.0,-1.6
160,8,49.31999999999999,14.581818181818182,4.7272727272727275,5.672727272727274,4.181818181818182,73.62909090909092,1.1818181818181819,5.163636363636363,2.327272727272727,78.42181818181817,47.82181818181819,2.4545454545454546,13.618181818181817,15.036363636363637,1.2909090909090908,0.14545454545454548,5,53.28181818181819,11.4,4.0181818181818185,4.381818181818182,3.0000000000000004,71.91272727272727,1.1454545454545455,4.254545454545455,3.0363636363636366,79.79272727272728,49.97272727272728,3.490909090909091,17.18181818181818,16.563636363636363,2.690909090909091,0.07272727272727274,78,74,76,62,73,76,70,75,75,74,72,66,68,69,65,69,67,67,60,66,62,65,47.75999999999999,11.0,4.2,4.6,2.2,70.32000000000001,1.8,4.4,2.6,78.22,52.01999999999998,3.2,12.8,14.4,1.0,0.2,1.2,0.8,43.62000000000001,8.8,2.8,3.4,2.6,73.88000000000001,0.4,3.0,1.4,72.92000000000002,40.779999999999994,4.4,13.0,11.8,2.6,0.2,0.4,-2.0
161,2,42.82727272727273,13.987878787878788,5.745454545454546,5.327272727272728,2.915151515151515,65.76666666666668,1.496969696969697,4.981818181818182,2.0,76.1587878787879,50.2709090909091,2.8484848484848486,17.618181818181817,15.61818181818182,1.9636363636363638,0.03636363636363637,20,43.52212121212122,9.925757575757576,3.1439393939393945,4.412121212121212,2.36969696969697,67.20257575757576,0.7318181818181819,2.9484848484848483,1.8484848484848486,75.17121212121212,48.87378787878788,4.8954545454545455,18.022727272727273,12.483333333333334,2.4863636363636368,0.2515151515151515,74,76,73,77,74,75,74,79,59,73,76,79,72,76,74,73,60,76,74,67,74,76,50.239999999999995,14.6,6.8,4.2,3.6,73.74000000000001,1.4,5.2,1.6,80.28,52.499999999999986,2.2,17.8,16.0,2.4,0.0,2.2,0.6,47.020000000000024,9.0,3.8,3.2,2.0,68.41999999999999,1.2,4.8,1.8,68.02000000000001,46.979999999999976,5.6,18.0,13.0,2.4,0.2,0.8,-0.6
162,7,50.27209999999999,13.925,5.049,5.796,3.0800000000000005,73.6567,1.413,5.109,2.479,77.78449999999998,49.832,3.112,15.248000000000001,14.961000000000002,1.743,0.10600000000000001,16,40.238181818181815,10.6,3.4000000000000004,4.472727272727273,2.727272727272727,71.30181818181818,0.9636363636363637,4.454545454545454,1.9090909090909092,75.8909090909091,45.95090909090909,3.781818181818182,11.854545454545455,11.127272727272729,1.4181818181818182,0.03636363636363637,69,72,73,74,70,70,68,69,71,72,69,79,75,75,71,77,75,75,73,72,75,78,35.18,8.8,3.6,4.6,0.6,54.260000000000026,0.4,2.8,2.0,82.41999999999999,51.779999999999994,3.0,15.4,14.2,3.0,0.0,0.6,-1.8,44.28,12.6,4.4,5.6,2.6,71.35999999999999,1.4,5.0,2.4,71.65999999999998,51.920000000000016,3.6,13.0,15.2,1.8,0.0,0.8,-0.2
163,1,38.778181818181814,8.145454545454546,2.9272727272727272,3.4,1.8181818181818183,68.77636363636364,0.890909090909091,3.2727272727272734,2.672727272727273,73.73636363636362,47.39818181818182,3.1090909090909093,16.145454545454548,14.72727272727273,2.0181818181818185,0.1090909090909091,12,49.79636363636364,14.236363636363636,5.036363636363637,5.963636363636365,3.2363636363636363,71.4309090909091,1.0363636363636364,4.745454545454546,2.290909090909091,81.80727272727273,49.81090909090909,3.2363636363636363,18.636363636363637,18.509090909090908,2.0,0.07272727272727274,69,74,76,76,74,75,75,72,76,74,77,78,74,78,77,75,77,78,80,63,75,72,53.15999999999998,9.6,4.0,3.6,2.0,80.22000000000003,0.6,5.2,1.6,83.09999999999998,46.04000000000002,2.6,15.0,15.0,1.2,0.0,1.0,0.6,40.4,10.0,2.6,4.4,3.0,71.30000000000003,0.4,2.6,2.2,67.60000000000001,50.76000000000001,5.2,13.8,10.8,1.4,0.4,0.6,-1.0
164,15,50.27209999999999,13.925,5.049,5.796,3.0800000000000005,73.6567,1.413,5.109,2.479,77.78449999999998,49.832,3.112,15.248000000000001,14.961000000000002,1.743,0.10600000000000001,7,49.72790000000001,12.275,4.416,5.019,2.84,73.21929999999999,1.242,4.671,2.371,77.72299999999997,50.16950000000001,3.5080000000000005,15.587,14.664000000000001,1.872,0.07900000000000001,71,68,74,70,69,75,73,73,70,68,70,69,72,73,74,73,70,68,72,71,73,70,45.56,12.4,3.4,5.0,4.0,61.98000000000002,0.8,3.8,1.4,68.75999999999999,47.52000000000001,1.8,15.2,19.0,2.0,0.0,1.2,0.6,30.779999999999994,12.8,5.0,6.0,1.8,58.34000000000001,2.8,4.6,1.2,79.36000000000001,50.20000000000001,4.0,15.6,14.0,3.0,0.0,1.6,0.2
